02911,58014
02912,-
02914,51139
02915,61984
02916,72762
02917,82145
02919,64014
02920,57389
02921,103094
03031,134782
03032,115139
03033,138092
03034,102083
03036,134514
03037,100469
03038,71151
03042,77426
03043,101357
03044,97875
03045,87838
03046,106800
03047,78750
03048,77546
03049,132500
03051,95992
03052,100464
03053,103019
03054,103043
03055,77405
03057,113125
03060,50481
03062,91417
03063,83108
03064,68269
03070,108924
03071,83250
03076,103940
03077,76713
03079,83343
03082,90521
03084,90476
03086,76421
03087,133222
03101,30483
03102,56082
03103,55086
03104,63569
03106,84375
03109,79051
03110,131986
03215,106250
03216,73011
03217,46534
03218,56080
03220,69792
03221,62831
03222,58141
03223,67500
03224,85729
03225,82630
03226,66750
03227,81711
03229,97014
03230,64648
03231,86125
03233,128750
03234,68910
03235,50740
03237,76447
03238,30556
03240,54792
03241,66875
03242,86696
03243,78030
03244,70983
03245,71458
03246,56865
03249,80844
03251,57656
03253,68714
03254,72429
03255,93466
03256,68646
03257,86500
03258,88409
03259,55375
03260,96750
03261,88654
03262,57083
03263,51941
03264,47130
03266,56071
03268,80114
03269,84022
03273,98611
03275,75213
03276,54203
03278,75809
03279,51979
03280,77083
03281,86944
03282,65938
03284,77788
03285,64069
03287,75500
03290,96167
03291,25795
03293,85481
03301,62439
03303,70709
03304,117796
03307,69784
03431,56262
03440,74000
03441,32361
03442,61818
03443,69036
03444,79722
03445,63958
03446,70938
03447,64500
03448,70815
03449,71250
03450,72833
03451,61217
03452,61333
03455,60541
03456,59211
03457,75833
03458,82056
03461,77625
03462,90441
03464,82500
03465,61518
03466,77853
03467,92500
03470,51164
03561,40144
03570,38315
03574,53190
03575,105938
03576,43726
03579,47083
03580,74886
03581,61809
03582,43707
03583,59107
03584,54926
03585,57500
03586,80313
03588,51806
03590,40000
03592,44844
03593,84063
03595,59236
03597,28750
03598,47788
03601,59107
03602,61900
03603,50461
03604,109000
03605,64394
03607,63500
03608,74875
03609,91438
03740,63036
03741,71635
03743,48667
03745,80057
03746,116667
03748,83194
03750,172540
03751,41845
03752,65000
03753,84773
03754,85997
03755,113304
03765,60982
03766,71726
03768,106786
03770,98750
03771,69063
03773,56806
03774,48856
03777,83594
03779,77222
03780,57500
03781,83208
03782,71690
03784,55061
03785,45750
03801,78903
03809,77681
03810,90294
03811,113322
03812,33895
03813,62708
03814,43869
03816,59924
03817,20577
03818,47206
03819,87986
03820,70691
03823,119375
03824,75066
03825,87595
03826,73625
03827,100243
03830,57712
03832,71250
03833,88961
03835,62596
03836,63304
03837,67743
03838,55667
03839,69113
03840,115592
03841,89125
03842,82384
03844,131053
03845,54857
03846,70417
03847,93750
03848,97843
03849,60588
03850,65417
03851,68445
03852,101364
03853,55313
03854,107083
03855,80787
03856,146389
03857,75193
03858,110787
03860,58527
03861,91600
03862,103851
03864,51875
03865,82904
03867,57017
03868,57266
03869,77098
03870,106071
03871,-
03872,72263
03873,106627
03874,67261
03875,90032
03878,64829
03882,58466
03883,-
03884,90900
03885,115078
03886,53357
03887,74135
03890,58871
03894,61563
03901,85242
03902,84048
03903,77435
03904,69702
03905,90978
03906,72837
03907,70417
03908,86623
03909,93882
03910,57820
03911,-
04001,56797
04002,65291
04003,86902
04005,51953
04006,32708
04008,72533
04009,50379
04010,46458
04011,60326
04015,68125
04017,63542
04019,-
04020,47083
04021,105573
04022,55417
04024,57500
04027,64771
04029,55962
04030,68312
04032,80723
04037,48065
04038,78251
04039,71855
04040,44551
04041,44006
04042,64183
04043,76136
04046,71000
04047,56467
04048,54340
04049,70512
04050,76250
04051,49931
04055,67528
04056,61250
04057,-
04061,70984
04062,76692
04063,-
04064,50971
04066,66719
04068,42740
04069,85313
04071,75478
04072,68271
04073,47220
04074,97589
04076,67819
04079,77188
04083,60158
04084,73632
04085,89609
04086,74653
04087,55978
04088,52303
04090,67269
04091,51818
04092,55563
04093,72439
04095,52308
04096,81731
04097,110500
04101,42076
04102,57982
04103,66799
04105,119022
04106,66009
04107,111739
04108,86563
04109,65288
04110,165720
04210,48924
04216,43750
04217,43953
04219,51369
04220,54444
04221,45938
04222,73030
04224,37656
04226,49583
04227,30682
04228,-
04231,37188
04234,32097
04236,69571
04237,73000
04238,54333
04239,58823
04240,41371
04250,48875
04252,66056
04253,59511
04254,36094
04255,64375
04256,61786
04257,45000
04258,73036
04259,54821
04260,70081
04261,54583
04263,54250
04265,65221
04267,59688
04268,47798
04270,54250
04271,-
04274,61857
04275,42500
04276,35440
04280,67275
04281,46597
04282,63047
04284,68000
04285,43750
04286,-
04287,53243
04289,45313
04290,56181
04292,62875
04294,48056
04330,45278
04342,68674
04343,-
04344,39486
04345,56055
04346,50729
04347,59548
04348,56445
04349,66429
04350,69464
04351,69083
04352,53203
04353,48656
04354,65121
04355,82292
04357,53750
04358,61534
04359,-
04360,58646
04363,54948
04364,65990
04401,47789
04406,45417
04408,54375
04410,47197
04411,57708
04412,58403
04413,46250
04414,37692
04415,37679
04416,46250
04417,29583
04418,43594
04419,67143
04421,52500
04422,53000
04424,32232
04426,39928
04427,55050
04428,58325
04429,59190
04430,39464
04431,55139
04434,55938
04435,42788
04438,44375
04441,55179
04442,30938
04443,38717
04444,79716
04448,32500
04449,52102
04450,63750
04451,33542
04453,33500
04454,18958
04455,38516
04456,63004
04457,39797
04459,39583
04460,36458
04461,63036
04462,37295
04463,33402
04464,41042
04468,42475
04469,-
04471,36923
04472,53682
04473,45742
04474,64857
04475,43036
04476,48667
04478,36964
04479,39000
04481,43750
04485,45694
04487,33523
04488,57500
04489,48095
04490,54688
04491,37500
04492,46607
04493,51786
04495,38500
04496,58373
04497,23750
04530,52545
04535,68068
04537,60887
04538,48000
04539,54615
04541,45893
04543,52941
04544,79100
04547,58304
04548,62778
04551,64583
04553,71250
04554,58281
04555,61442
04556,57237
04558,93056
04562,72419
04563,56029
04564,66607
04568,50714
04570,-
04571,46188
04572,42917
04573,67031
04574,50652
04575,140625
04576,52197
04578,44835
04579,76442
04605,56787
04606,40208
04607,47000
04609,51544
04611,46806
04612,67750
04613,78125
04614,59324
04616,48438
04617,65833
04619,31078
04622,39688
04623,46827
04624,60250
04625,44792
04626,51000
04627,45526
04628,47679
04629,-
04630,45132
04631,35147
04634,41643
04635,18750
04637,46250
04640,55341
04642,87250
04643,44722
04644,-
04645,31563
04646,58750
04648,41736
04649,42639
04650,-
04652,35476
04653,47857
04654,36615
04655,57760
04657,51875
04658,50156
04660,88224
04662,52821
04664,50192
04666,40313
04667,39934
04668,32434
04669,-
04671,60375
04673,37917
04674,58281
04675,72083
04676,54750
04677,58250
04679,54450
04680,41250
04681,47125
04683,96667
04684,68333
04685,73958
04686,46250
04691,53906
04693,39688
04694,47228
04730,38750
04732,39324
04733,49688
04734,46094
04735,46833
04736,38450
04739,38207
04740,48269
04741,-
04742,39272
04743,42940
04745,44167
04746,27292
04747,37463
04750,38015
04756,39706
04757,57455
04758,41711
04760,37500
04761,48542
04762,36375
04763,34464
04764,50625
04765,32344
04766,43000
04768,52708
04769,37401
04772,46042
04773,59205
04774,35865
04776,42578
04777,35208
04779,40313
04780,55625
04781,40417
04783,40625
04785,31184
04786,42426
04787,32019
04841,41308
04843,57132
04847,63462
04848,65000
04849,59904
04851,31250
04852,42500
04853,67500
04854,58281
04855,129342
04856,63011
04858,61875
04859,50100
04860,51875
04861,52907
04862,57209
04863,66563
04864,67422
04901,43168
04910,49293
04911,32177
04912,34531
04915,55737
04917,80303
04918,67313
04920,34324
04921,37578
04922,36719
04923,30417
04924,50731
04925,58333
04926,-
04927,47990
04928,40762
04929,35673
04930,37050
04932,51953
04933,-
04936,-
04937,41084
04938,42301
04939,41250
04940,-
04941,53266
04942,31514
04943,31129
04944,-
04945,40357
04947,55000
04949,47857
04950,42229
04951,37417
04952,51563
04953,50192
04955,51417
04956,42708
04957,47622
04958,49904
04961,42333
04962,68261
04963,55253
04964,-
04965,48679
04966,39167
04967,50893
04969,46900
04970,53500
04971,53412
04973,59583
04974,36563
04975,-
04976,42000
04978,64250
04979,55048
04981,55591
04982,47941
04983,37500
04984,39239
04985,22917
04986,46346
04987,43625
04988,36875
04989,57802
04992,-
05001,62574
05031,84196
05032,52917
05033,51400
05034,77981
05035,51875
05036,55234
05037,85197
05038,51625
05039,50114
05040,72841
05041,67837
05042,57321
05043,71118
05045,59112
05046,51667
05048,58295
05050,46875
05051,54952
05052,68214
05053,109250
05055,114405
05056,58750
05058,74531
05059,-
05060,61713
05061,69271
05062,51719
05065,59625
05067,141667
05068,56731
05069,57273
05070,91354
05071,53606
05072,73194
05075,74500
05076,49688
05077,62788
05079,58333
05081,28516
05083,46167
05084,61700
05086,57500
05089,53061
05091,68799
05101,43427
05141,27500
05142,49792
05143,53138
05146,57054
05148,64904
05149,55701
05150,27946
05151,58933
05152,63750
05153,49306
05154,41563
05155,50368
05156,51054
05158,52903
05161,72500
05201,49272
05250,58079
05251,53158
05252,60625
05253,67813
05254,90368
05255,49844
05257,52222
05260,88221
05261,54623
05262,68098
05301,49304
05340,49348
05341,53750
05342,47656
05343,51458
05345,52218
05346,58768
05350,55893
05352,63250
05353,67500
05354,75938
05355,57132
05356,45250
05358,67188
05359,61389
05360,69583
05361,62019
05362,77083
05363,47759
05401,44097
05403,71087
05404,49663
05405,-
05408,67618
05439,-
05440,54048
05441,65705
05442,55000
05443,61832
05444,66964
05445,109886
05446,65333
05447,38333
05448,73750
05450,56863
05452,80807
05454,76117
05455,85000
05456,73500
05457,75833
05458,68250
05459,53068
05461,65917
05462,83558
05463,62500
05464,72784
05465,96250
05468,80419
05471,44706
05472,71607
05473,78214
05474,75263
05476,49141
05477,92500
05478,61576
05481,-
05482,95017
05483,80000
05485,62596
05486,85089
05487,69375
05488,66192
05489,98220
05491,70768
05492,68750
05494,98482
05495,85480
05602,65779
05640,53750
05641,53434
05647,41953
05648,77083
05649,80515
05650,63167
05651,69018
05652,55714
05653,49500
05654,46875
05655,58036
05656,44964
05657,97500
05658,56528
05660,78533
05661,57632
05663,72500
05664,-
05667,51071
05669,62604
05672,57917
05673,77978
05674,62550
05675,57216
05676,71442
05677,58563
05678,46250
05679,65048
05680,63533
05681,71250
05682,60179
05701,50108
05730,63417
05732,59167
05733,55941
05734,65074
05735,45776
05736,43333
05737,68438
05738,70476
05739,58542
05740,-
05742,84688
05743,48263
05744,61818
05747,66250
05748,51071
05751,60288
05753,64360
05757,58409
05758,63875
05759,53466
05760,60417
05761,55568
05762,54464
05763,55797
05764,51957
05765,64423
05766,49152
05767,48304
05769,67019
05770,61979
05772,73173
05773,55833
05774,64265
05775,44792
05776,57054
05777,61417
05778,62604
05819,45134
05820,40865
05821,59167
05822,45114
05824,56579
05825,33750
05826,60000
05827,58125
05828,56250
05829,40846
05830,44135
05832,49750
05833,60625
05836,49417
05837,39375
05839,44408
05841,57083
05842,61750
05843,46071
05845,40694
05846,36450
05847,50192
05850,-
05851,46795
05853,39191
05855,50068
05857,61667
05858,35000
05859,43558
05860,47974
05862,70000
05866,63558
05867,63125
05868,60536
05871,52269
05872,40000
05873,55921
05874,40000
05875,60938
05901,33438
05902,28846
05903,39038
05904,24167
05905,43958
05906,42674
05907,43750
06001,129888
06002,76952
06010,66829
06013,126341
06016,85024
06018,65718
06019,88165
06020,-
06021,82625
06022,-
06023,86842
06024,94375
06026,100689
06027,93462
06029,85427
06031,86667
06032,97031
06033,112004
06035,107227
06037,99158
06039,80921
06040,63891
06042,79392
06043,105417
06051,34341
06052,71317
06053,50698
06057,107566
06058,76875
06059,-
06060,147574
06061,52031
06062,65553
06063,113462
06065,93750
06066,62645
06067,83100
06068,77066
06069,72679
06070,120335
06071,105164
06073,150184
06074,107088
06076,75368
06078,111586
06081,68792
06082,76423
06084,115718
06085,88786
06088,62126
06089,107476
06090,155691
06091,60000
06092,157733
06093,111534
06095,88897
06096,66846
06098,71657
06103,80426
06105,31512
06106,33076
06107,132171
06108,52857
06109,83391
06110,69888
06111,80310
06112,38750
06114,38153
06117,125488
06118,57346
06119,82146
06120,26456
06160,-
06226,35971
06231,119247
06232,101098
06234,71967
06235,71458
06237,106333
06238,91479
06239,53718
06241,75833
06242,84118
06243,-
06247,75291
06248,104038
06249,95757
06250,86580
06254,94000
06255,76688
06256,53594
06259,86786
06260,59844
06262,72857
06263,46116
06264,95500
06266,59896
06268,48140
06269,-
06277,85805
06278,67949
06279,74940
06280,67328
06281,89055
06282,95174
06320,39721
06330,68125
06331,92835
06332,76094
06333,119679
06334,84167
06335,95350
06336,152250
06339,89801
06340,61980
06350,62000
06351,70557
06353,-
06354,64223
06355,92308
06357,79821
06359,74321
06360,56177
06365,75568
06370,79745
06371,93818
06373,-
06374,66707
06375,96552
06376,-
06377,82524
06378,95260
06379,66167
06380,40612
06382,68598
06384,73031
06385,79293
06387,-
06389,-
06390,-
06401,53704
06403,86842
06405,80073
06409,31151
06410,112814
06412,92417
06413,76526
06414,-
06415,103062
06416,91841
06417,71641
06418,56073
06419,113068
06420,114750
06422,117631
06423,91599
06424,101629
06426,106991
06437,110000
06438,108384
06441,108479
06442,77023
06443,104754
06444,-
06447,109750
06450,61031
06451,54245
06455,106042
06456,-
06457,67651
06460,86305
06461,98581
06467,110526
06468,115049
06469,95208
06470,123008
06471,81188
06472,94423
06473,99966
06475,81411
06477,117215
06478,106047
06479,92295
06480,91295
06481,72380
06482,126974
06483,70941
06484,94446
06488,94176
06489,90883
06492,79489
06498,88977
06510,54931
06511,40803
06512,62736
06513,41507
06514,70754
06515,53928
06516,58112
06517,84118
06518,76938
06519,28955
06524,119653
06525,142188
06604,36009
06605,42928
06606,56607
06607,41594
06608,33762
06610,46210
06611,118707
06612,142841
06614,83793
06615,62690
06702,12157
06704,40135
06705,46154
06706,41902
06708,51021
06710,32227
06712,100524
06716,86786
06750,81125
06751,92250
06752,107321
06754,96442
06755,95143
06756,100167
06757,64279
06758,115179
06759,86349
06762,109091
06763,85380
06770,70638
06776,85977
06777,96087
06778,63505
06779,68165
06782,86324
06783,133125
06784,112400
06785,74773
06786,77528
06787,67500
06790,63514
06791,108355
06793,99861
06794,94813
06795,89132
06796,91071
06798,78025
06801,101306
06804,107955
06807,148095
06810,61220
06811,93819
06812,107089
06820,210511
06824,144360
06825,111970
06830,109250
06831,155417
06840,192428
06850,91331
06851,93261
06853,169219
06854,66071
06855,71968
06856,-
06870,220642
06877,158441
06878,182386
06880,186290
06883,219083
06890,191513
06896,128164
06897,187903
06901,73441
06902,72961
06903,208866
06905,122723
06906,95458
06907,88409
07001,71943
07002,59924
07003,76487
07004,117750
07005,111380
07006,117828
07008,74676
07009,119946
07010,66952
07011,57517
07012,80881
07013,91963
07014,93023
07016,126655
07017,44805
07018,44869
07020,107143
07021,198750
07022,57706
07023,133452
07024,78151
07026,57181
07027,84896
07028,213138
07029,65377
07030,136402
07031,75291
07032,67284
07033,98624
07034,85293
07035,93377
07036,68531
07039,163403
07040,131607
07041,109167
07042,103345
07043,191706
07044,120408
07045,166429
07046,212426
07047,61734
07050,38526
07052,99845
07054,94665
07055,36288
07057,65212
07058,136122
07059,165030
07060,58796
07062,71004
07063,71144
07064,82361
07065,74164
07066,100464
07067,105330
07068,126250
07069,153707
07070,96384
07071,78036
07072,100792
07073,78429
07074,65688
07075,92989
07076,128750
07077,77396
07078,"250,000+"
07079,133281
07080,100573
07081,114296
07082,116791
07083,87952
07086,94544
07087,45620
07088,52299
07090,168983
07092,130345
07093,54824
07094,101184
07095,82917
07102,25351
07103,29304
07104,36799
07105,44721
07106,39562
07107,31366
07108,26317
07109,70054
07110,95259
07111,41868
07112,35680
07114,26970
07201,46160
07202,48527
07203,61804
07204,71846
07205,71102
07206,44048
07208,47728
07302,123617
07304,48238
07305,51755
07306,53327
07307,62562
07310,153657
07311,186780
07401,158977
07403,90372
07405,116692
07407,77887
07410,115512
07416,69085
07417,159883
07418,130563
07419,88339
07420,81737
07421,92274
07422,93217
07423,191645
07424,85254
07430,104800
07432,119231
07435,121599
07436,117996
07438,109539
07439,90402
07440,117159
07442,97782
07444,94121
07446,144491
07450,168807
07452,166450
07456,128272
07457,109851
07458,168125
07460,109688
07461,86178
07462,84574
07463,119434
07465,95915
07470,118044
07480,99178
07481,150329
07495,-
07501,28159
07502,55726
07503,43921
07504,58818
07505,19625
07506,96250
07508,77468
07512,101321
07513,43305
07514,42483
07522,33543
07524,37333
07601,67188
07603,83517
07604,91911
07605,96131
07606,70735
07607,88143
07608,28750
07620,124844
07621,96713
07624,132719
07626,138256
07627,158906
07628,96017
07630,123808
07631,84054
07632,146944
07640,128380
07641,173750
07642,140694
07643,61144
07644,60651
07645,128641
07646,91900
07647,109567
07648,127386
07649,146103
07650,64626
07652,117087
07656,118560
07657,67500
07660,80450
07661,123409
07662,81394
07663,99094
07666,109677
07670,159722
07675,124346
07676,131875
07677,167344
07701,82474
07702,124500
07703,-
07704,170625
07711,126667
07712,64852
07716,96693
07717,88594
07718,112944
07719,95206
07720,60362
07721,73211
07722,160048
07723,65982
07724,79060
07726,111484
07727,80438
07728,89484
07730,101118
07731,106371
07732,59234
07733,154187
07734,56398
07735,72015
07737,97232
07738,142896
07739,162232
07740,58652
07746,149401
07747,103580
07748,116076
07750,133295
07751,148265
07753,70994
07755,94886
07756,61199
07757,110329
07758,95186
07760,153942
07762,84368
07764,104566
07801,71485
07803,95268
07820,-
07821,107982
07822,67813
07823,57917
07825,99896
07826,82469
07827,69792
07828,74616
07830,128504
07832,97872
07833,48819
07834,119829
07836,113198
07838,107237
07840,80740
07842,-
07843,81317
07846,-
07847,111994
07848,83063
07849,93180
07850,89397
07851,127000
07852,82000
07853,162693
07856,91917
07857,61761
07860,84000
07863,82768
07865,125186
07866,105733
07869,128596
07870,-
07871,130273
07874,93058
07876,125634
07878,98938
07880,192682
07881,-
07882,92942
07885,73763
07901,139919
07920,145942
07921,118042
07922,167639
07924,159970
07926,-
07927,119569
07928,177564
07930,144649
07931,190577
07932,126492
07933,145361
07934,150833
07935,138611
07936,129659
07939,-
07940,133333
07945,178984
07946,166063
07950,125000
07960,118578
07961,-
07970,238108
07974,146615
07976,93750
07977,85833
07979,133197
07980,127587
07981,110025
08001,70404
08002,80153
08003,125958
08004,91035
08005,73053
08006,64306
08007,72000
08008,85343
08009,83024
08010,65172
08011,-
08012,72597
08014,103295
08015,65349
08016,78898
08019,99063
08020,88110
08021,51183
08022,94864
08023,28708
08026,82069
08027,72601
08028,70460
08029,53486
08030,57093
08031,54447
08033,120188
08034,92841
08035,94479
08036,109133
08037,73388
08038,51607
08039,71136
08041,126023
08042,155417
08043,92361
08045,64517
08046,74083
08048,86800
08049,61250
08050,76512
08051,80525
08052,56944
08053,97036
08054,94719
08055,118365
08056,163125
08057,140802
08059,69040
08060,86706
08061,141429
08062,130417
08063,64609
08064,-
08065,70714
08066,49762
08067,90417
08068,60351
08069,49347
08070,64508
08071,78077
08072,71094
08073,242629
08074,-
08075,76777
08077,101807
08078,61506
08079,42736
08080,99432
08081,86806
08083,76504
08084,79950
08085,121032
08086,79885
08087,65620
08088,78910
08089,63789
